"day_number","region","country","state","city","month","day","year","temp"
"2072","Europe","Poland","","Warsaw",9,2,2000,60
"2073","Europe","Poland","","Warsaw",9,3,2000,57.5
"2074","Europe","Poland","","Warsaw",9,4,2000,57
"2075","Europe","Poland","","Warsaw",9,5,2000,53
"2076","Europe","Poland","","Warsaw",9,6,2000,52.9
"2077","Europe","Poland","","Warsaw",9,7,2000,52.7
"2078","Europe","Poland","","Warsaw",9,8,2000,55.8
"2079","Europe","Poland","","Warsaw",9,9,2000,64.1
"2080","Europe","Poland","","Warsaw",9,10,2000,64.3
"2081","Europe","Poland","","Warsaw",9,11,2000,57.1
"2082","Europe","Poland","","Warsaw",9,12,2000,54.9
"2083","Europe","Poland","","Warsaw",9,13,2000,56.6
"2084","Europe","Poland","","Warsaw",9,14,2000,56.8
"2085","Europe","Poland","","Warsaw",9,15,2000,53.3
"2086","Europe","Poland","","Warsaw",9,16,2000,51.5
"2087","Europe","Poland","","Warsaw",9,17,2000,50.1
"2088","Europe","Poland","","Warsaw",9,18,2000,44.5
"2089","Europe","Poland","","Warsaw",9,19,2000,45.8
"2090","Europe","Poland","","Warsaw",9,20,2000,49.2
"2091","Europe","Poland","","Warsaw",9,21,2000,50.3
"2092","Europe","Poland","","Warsaw",9,22,2000,51.3
"2093","Europe","Poland","","Warsaw",9,23,2000,48.1
"2094","Europe","Poland","","Warsaw",9,24,2000,45.8
"2095","Europe","Poland","","Warsaw",9,25,2000,47
"2096","Europe","Poland","","Warsaw",9,26,2000,49
"2097","Europe","Poland","","Warsaw",9,27,2000,50.1
"2098","Europe","Poland","","Warsaw",9,28,2000,54.7
"2099","Europe","Poland","","Warsaw",9,29,2000,56.2
"2100","Europe","Poland","","Warsaw",9,30,2000,54.3
"2101","Europe","Poland","","Warsaw",10,1,2000,58.5
"2102","Europe","Poland","","Warsaw",10,2,2000,58.1
"2103","Europe","Poland","","Warsaw",10,3,2000,58.5
"2104","Europe","Poland","","Warsaw",10,4,2000,61.6
"2105","Europe","Poland","","Warsaw",10,5,2000,61.7
"2106","Europe","Poland","","Warsaw",10,6,2000,55.9
"2107","Europe","Poland","","Warsaw",10,7,2000,54.6
"2108","Europe","Poland","","Warsaw",10,8,2000,56.4
"2109","Europe","Poland","","Warsaw",10,9,2000,50
"2110","Europe","Poland","","Warsaw",10,10,2000,47
"2111","Europe","Poland","","Warsaw",10,11,2000,50.8
"2112","Europe","Poland","","Warsaw",10,12,2000,61
"2113","Europe","Poland","","Warsaw",10,13,2000,62
"2114","Europe","Poland","","Warsaw",10,14,2000,60
"2115","Europe","Poland","","Warsaw",10,15,2000,54.3
"2116","Europe","Poland","","Warsaw",10,16,2000,55.9
"2117","Europe","Poland","","Warsaw",10,17,2000,52.8
"2118","Europe","Poland","","Warsaw",10,18,2000,51.3
"2119","Europe","Poland","","Warsaw",10,19,2000,46.2
"2120","Europe","Poland","","Warsaw",10,20,2000,43.8
"2121","Europe","Poland","","Warsaw",10,21,2000,42.6
"2122","Europe","Poland","","Warsaw",10,22,2000,42.9
"2123","Europe","Poland","","Warsaw",10,23,2000,43.2
"2124","Europe","Poland","","Warsaw",10,24,2000,47.5
"2125","Europe","Poland","","Warsaw",10,25,2000,52.7
"2126","Europe","Poland","","Warsaw",10,26,2000,55
"2127","Europe","Poland","","Warsaw",10,27,2000,46.8
"2128","Europe","Poland","","Warsaw",10,28,2000,49.4
"2129","Europe","Poland","","Warsaw",10,29,2000,53
"2130","Europe","Poland","","Warsaw",10,30,2000,51.9
"2131","Europe","Poland","","Warsaw",10,31,2000,54.9
"2132","Europe","Poland","","Warsaw",11,1,2000,47.8
"2133","Europe","Poland","","Warsaw",11,2,2000,45.4
"2134","Europe","Poland","","Warsaw",11,3,2000,46.4
"2135","Europe","Poland","","Warsaw",11,4,2000,52
"2136","Europe","Poland","","Warsaw",11,5,2000,43.2
"2137","Europe","Poland","","Warsaw",11,6,2000,42.8
"2138","Europe","Poland","","Warsaw",11,7,2000,49.6
"2139","Europe","Poland","","Warsaw",11,8,2000,49.7
"2140","Europe","Poland","","Warsaw",11,9,2000,42.9
"2141","Europe","Poland","","Warsaw",11,10,2000,38.9
"2142","Europe","Poland","","Warsaw",11,11,2000,36.1
"2143","Europe","Poland","","Warsaw",11,12,2000,37.2
"2144","Europe","Poland","","Warsaw",11,13,2000,40.5
"2145","Europe","Poland","","Warsaw",11,14,2000,42.4
"2146","Europe","Poland","","Warsaw",11,15,2000,46.7
"2147","Europe","Poland","","Warsaw",11,16,2000,39.9
"2148","Europe","Poland","","Warsaw",11,17,2000,40.4
"2149","Europe","Poland","","Warsaw",11,18,2000,43.2
"2150","Europe","Poland","","Warsaw",11,19,2000,40.9
"2151","Europe","Poland","","Warsaw",11,20,2000,43.4
"2152","Europe","Poland","","Warsaw",11,21,2000,41.6
"2153","Europe","Poland","","Warsaw",11,22,2000,44.8
"2154","Europe","Poland","","Warsaw",11,23,2000,42.4
"2155","Europe","Poland","","Warsaw",11,24,2000,43.6
"2156","Europe","Poland","","Warsaw",11,25,2000,41.6
"2157","Europe","Poland","","Warsaw",11,26,2000,38.6
"2158","Europe","Poland","","Warsaw",11,27,2000,41.8
"2159","Europe","Poland","","Warsaw",11,28,2000,38.9
"2160","Europe","Poland","","Warsaw",11,29,2000,39.5
"2161","Europe","Poland","","Warsaw",11,30,2000,38.5
"2162","Europe","Poland","","Warsaw",12,1,2000,41.2
"2163","Europe","Poland","","Warsaw",12,2,2000,33.8
"2164","Europe","Poland","","Warsaw",12,3,2000,38.7
"2165","Europe","Poland","","Warsaw",12,4,2000,40.8
"2166","Europe","Poland","","Warsaw",12,5,2000,37.9
"2167","Europe","Poland","","Warsaw",12,6,2000,37
"2168","Europe","Poland","","Warsaw",12,7,2000,35.8
"2169","Europe","Poland","","Warsaw",12,8,2000,38.7
"2170","Europe","Poland","","Warsaw",12,9,2000,44.1
"2171","Europe","Poland","","Warsaw",12,10,2000,37.5
"2172","Europe","Poland","","Warsaw",12,11,2000,43.5
"2173","Europe","Poland","","Warsaw",12,12,2000,47.3
"2174","Europe","Poland","","Warsaw",12,13,2000,50.3
"2175","Europe","Poland","","Warsaw",12,14,2000,44.2
"2176","Europe","Poland","","Warsaw",12,15,2000,40.1
"2177","Europe","Poland","","Warsaw",12,16,2000,35.8
"2178","Europe","Poland","","Warsaw",12,17,2000,34.5
"2179","Europe","Poland","","Warsaw",12,18,2000,34.7
"2180","Europe","Poland","","Warsaw",12,19,2000,28
"2181","Europe","Poland","","Warsaw",12,20,2000,27
"2182","Europe","Poland","","Warsaw",12,21,2000,23
"2183","Europe","Poland","","Warsaw",12,22,2000,21.9
"2184","Europe","Poland","","Warsaw",12,23,2000,26.8
"2185","Europe","Poland","","Warsaw",12,24,2000,23.9
"2186","Europe","Poland","","Warsaw",12,25,2000,27.4
"2187","Europe","Poland","","Warsaw",12,26,2000,26.7
"2188","Europe","Poland","","Warsaw",12,27,2000,28.4
"2189","Europe","Poland","","Warsaw",12,28,2000,31.3
"2190","Europe","Poland","","Warsaw",12,29,2000,31
"2191","Europe","Poland","","Warsaw",12,30,2000,31
"2192","Europe","Poland","","Warsaw",12,31,2000,30.3
"2193","Europe","Poland","","Warsaw",1,1,2001,25.8
"2194","Europe","Poland","","Warsaw",1,2,2001,28.9
"2195","Europe","Poland","","Warsaw",1,3,2001,33
"2196","Europe","Poland","","Warsaw",1,4,2001,34.8
"2197","Europe","Poland","","Warsaw",1,5,2001,32.9
"2198","Europe","Poland","","Warsaw",1,6,2001,40.3
"2199","Europe","Poland","","Warsaw",1,7,2001,38.9
"2200","Europe","Poland","","Warsaw",1,8,2001,37.7
"2201","Europe","Poland","","Warsaw",1,9,2001,33.6
"2202","Europe","Poland","","Warsaw",1,10,2001,36
"2203","Europe","Poland","","Warsaw",1,11,2001,30.1
"2204","Europe","Poland","","Warsaw",1,12,2001,29.9
"2205","Europe","Poland","","Warsaw",1,13,2001,28.3
"2206","Europe","Poland","","Warsaw",1,14,2001,30.3
"2207","Europe","Poland","","Warsaw",1,15,2001,32.2
"2208","Europe","Poland","","Warsaw",1,16,2001,31.3
"2209","Europe","Poland","","Warsaw",1,17,2001,26.1
"2210","Europe","Poland","","Warsaw",1,18,2001,25
"2211","Europe","Poland","","Warsaw",1,19,2001,25.8
"2212","Europe","Poland","","Warsaw",1,20,2001,25
"2213","Europe","Poland","","Warsaw",1,21,2001,26.2
"2214","Europe","Poland","","Warsaw",1,22,2001,23.1
"2215","Europe","Poland","","Warsaw",1,23,2001,22.4
"2216","Europe","Poland","","Warsaw",1,24,2001,30.7
"2217","Europe","Poland","","Warsaw",1,25,2001,35.5
"2218","Europe","Poland","","Warsaw",1,26,2001,35.5
"2219","Europe","Poland","","Warsaw",1,27,2001,35.3
"2220","Europe","Poland","","Warsaw",1,28,2001,35.3
"2221","Europe","Poland","","Warsaw",1,29,2001,30.6
"2222","Europe","Poland","","Warsaw",1,30,2001,33.2
"2223","Europe","Poland","","Warsaw",1,31,2001,31.2
"2224","Europe","Poland","","Warsaw",2,1,2001,25.6
"2225","Europe","Poland","","Warsaw",2,2,2001,20.6
"2226","Europe","Poland","","Warsaw",2,3,2001,15.5
"2227","Europe","Poland","","Warsaw",2,4,2001,14
"2228","Europe","Poland","","Warsaw",2,5,2001,25.2
"2229","Europe","Poland","","Warsaw",2,6,2001,41.3
"2230","Europe","Poland","","Warsaw",2,7,2001,42.7
"2231","Europe","Poland","","Warsaw",2,8,2001,38.5
"2232","Europe","Poland","","Warsaw",2,9,2001,42.8
"2233","Europe","Poland","","Warsaw",2,10,2001,34.6
"2234","Europe","Poland","","Warsaw",2,11,2001,31.4
"2235","Europe","Poland","","Warsaw",2,12,2001,42.9
"2236","Europe","Poland","","Warsaw",2,13,2001,41.9
"2237","Europe","Poland","","Warsaw",2,14,2001,35.5
"2238","Europe","Poland","","Warsaw",2,15,2001,34.8
"2239","Europe","Poland","","Warsaw",2,16,2001,32.7
"2240","Europe","Poland","","Warsaw",2,17,2001,34.7
"2241","Europe","Poland","","Warsaw",2,18,2001,31.9
"2242","Europe","Poland","","Warsaw",2,19,2001,32.6
"2243","Europe","Poland","","Warsaw",2,20,2001,34
"2244","Europe","Poland","","Warsaw",2,21,2001,34.7
"2245","Europe","Poland","","Warsaw",2,22,2001,29.9
"2246","Europe","Poland","","Warsaw",2,23,2001,26.1
"2247","Europe","Poland","","Warsaw",2,24,2001,19.7
"2248","Europe","Poland","","Warsaw",2,25,2001,19.8
"2249","Europe","Poland","","Warsaw",2,26,2001,23.4
"2250","Europe","Poland","","Warsaw",2,27,2001,23.1
"2251","Europe","Poland","","Warsaw",2,28,2001,24.9
"2252","Europe","Poland","","Warsaw",3,1,2001,30.8
"2253","Europe","Poland","","Warsaw",3,2,2001,33.7
"2254","Europe","Poland","","Warsaw",3,3,2001,31.6
"2255","Europe","Poland","","Warsaw",3,4,2001,33.3
"2256","Europe","Poland","","Warsaw",3,5,2001,32.9
"2257","Europe","Poland","","Warsaw",3,6,2001,30.1
"2258","Europe","Poland","","Warsaw",3,7,2001,34.1
"2259","Europe","Poland","","Warsaw",3,8,2001,37.5
"2260","Europe","Poland","","Warsaw",3,9,2001,42.6
"2261","Europe","Poland","","Warsaw",3,10,2001,47.4
"2262","Europe","Poland","","Warsaw",3,11,2001,47.3
"2263","Europe","Poland","","Warsaw",3,12,2001,52.6
"2264","Europe","Poland","","Warsaw",3,13,2001,47.7
"2265","Europe","Poland","","Warsaw",3,14,2001,42.5
"2266","Europe","Poland","","Warsaw",3,15,2001,39.2
"2267","Europe","Poland","","Warsaw",3,16,2001,38.9
"2268","Europe","Poland","","Warsaw",3,17,2001,36
"2269","Europe","Poland","","Warsaw",3,18,2001,36.5
"2270","Europe","Poland","","Warsaw",3,19,2001,38.5
"2271","Europe","Poland","","Warsaw",3,20,2001,30.7
"2272","Europe","Poland","","Warsaw",3,21,2001,29.2
"2273","Europe","Poland","","Warsaw",3,22,2001,29.1
"2274","Europe","Poland","","Warsaw",3,23,2001,32.9
"2275","Europe","Poland","","Warsaw",3,24,2001,30.5
"2276","Europe","Poland","","Warsaw",3,25,2001,31
"2277","Europe","Poland","","Warsaw",3,26,2001,28.9
"2278","Europe","Poland","","Warsaw",3,27,2001,28.3
"2279","Europe","Poland","","Warsaw",3,28,2001,31.1
"2280","Europe","Poland","","Warsaw",3,29,2001,32.9
"2281","Europe","Poland","","Warsaw",3,30,2001,38.7
"2282","Europe","Poland","","Warsaw",3,31,2001,40.5
"2283","Europe","Poland","","Warsaw",4,1,2001,44.1
"2284","Europe","Poland","","Warsaw",4,2,2001,49.5
"2285","Europe","Poland","","Warsaw",4,3,2001,55
"2286","Europe","Poland","","Warsaw",4,4,2001,52.2
"2287","Europe","Poland","","Warsaw",4,5,2001,46.1
"2288","Europe","Poland","","Warsaw",4,6,2001,47.2
"2289","Europe","Poland","","Warsaw",4,7,2001,51.5
"2290","Europe","Poland","","Warsaw",4,8,2001,55.1
"2291","Europe","Poland","","Warsaw",4,9,2001,43.6
"2292","Europe","Poland","","Warsaw",4,10,2001,41.8
"2293","Europe","Poland","","Warsaw",4,11,2001,42.4
"2294","Europe","Poland","","Warsaw",4,12,2001,39.3
"2295","Europe","Poland","","Warsaw",4,13,2001,34.4
"2296","Europe","Poland","","Warsaw",4,14,2001,33.6
"2297","Europe","Poland","","Warsaw",4,15,2001,35.1
"2298","Europe","Poland","","Warsaw",4,16,2001,37.6
"2299","Europe","Poland","","Warsaw",4,17,2001,43.1
"2300","Europe","Poland","","Warsaw",4,18,2001,42.9
"2301","Europe","Poland","","Warsaw",4,19,2001,45
"2302","Europe","Poland","","Warsaw",4,20,2001,43.6
"2303","Europe","Poland","","Warsaw",4,21,2001,47.1
"2304","Europe","Poland","","Warsaw",4,22,2001,49.1
"2305","Europe","Poland","","Warsaw",4,23,2001,43.8
"2306","Europe","Poland","","Warsaw",4,24,2001,43.8
"2307","Europe","Poland","","Warsaw",4,25,2001,49.1
"2308","Europe","Poland","","Warsaw",4,26,2001,49
"2309","Europe","Poland","","Warsaw",4,27,2001,50.9
"2310","Europe","Poland","","Warsaw",4,28,2001,52.6
"2311","Europe","Poland","","Warsaw",4,29,2001,56.6
"2312","Europe","Poland","","Warsaw",4,30,2001,65.2
"2313","Europe","Poland","","Warsaw",5,1,2001,68
"2314","Europe","Poland","","Warsaw",5,2,2001,60.2
"2315","Europe","Poland","","Warsaw",5,3,2001,57.4
"2316","Europe","Poland","","Warsaw",5,4,2001,64.3
"2317","Europe","Poland","","Warsaw",5,5,2001,64.9
"2318","Europe","Poland","","Warsaw",5,6,2001,64.1
"2319","Europe","Poland","","Warsaw",5,7,2001,62.9
"2320","Europe","Poland","","Warsaw",5,8,2001,61.4
"2321","Europe","Poland","","Warsaw",5,9,2001,61.2
"2322","Europe","Poland","","Warsaw",5,10,2001,62.1
"2323","Europe","Poland","","Warsaw",5,11,2001,53.6
"2324","Europe","Poland","","Warsaw",5,12,2001,50.2
"2325","Europe","Poland","","Warsaw",5,13,2001,53.7
"2326","Europe","Poland","","Warsaw",5,14,2001,60.5
"2327","Europe","Poland","","Warsaw",5,15,2001,62.5
"2328","Europe","Poland","","Warsaw",5,16,2001,63.1
"2329","Europe","Poland","","Warsaw",5,17,2001,67.7
"2330","Europe","Poland","","Warsaw",5,18,2001,61.7
"2331","Europe","Poland","","Warsaw",5,19,2001,53.9
"2332","Europe","Poland","","Warsaw",5,20,2001,52.8
"2333","Europe","Poland","","Warsaw",5,21,2001,52.3
"2334","Europe","Poland","","Warsaw",5,22,2001,48.5
"2335","Europe","Poland","","Warsaw",5,23,2001,53.9
"2336","Europe","Poland","","Warsaw",5,24,2001,60.7
"2337","Europe","Poland","","Warsaw",5,25,2001,57.8
"2338","Europe","Poland","","Warsaw",5,26,2001,51.8
"2339","Europe","Poland","","Warsaw",5,27,2001,61.1
"2340","Europe","Poland","","Warsaw",5,28,2001,56.9
"2341","Europe","Poland","","Warsaw",5,29,2001,57.1
"2342","Europe","Poland","","Warsaw",5,30,2001,52.8
"2343","Europe","Poland","","Warsaw",5,31,2001,50.5
"2344","Europe","Poland","","Warsaw",6,1,2001,53.5
"2345","Europe","Poland","","Warsaw",6,2,2001,57.9
"2346","Europe","Poland","","Warsaw",6,3,2001,54.4
"2347","Europe","Poland","","Warsaw",6,4,2001,52.1
"2348","Europe","Poland","","Warsaw",6,5,2001,55.2
"2349","Europe","Poland","","Warsaw",6,6,2001,56
"2350","Europe","Poland","","Warsaw",6,7,2001,62.3
"2351","Europe","Poland","","Warsaw",6,8,2001,60.6
"2352","Europe","Poland","","Warsaw",6,9,2001,57
"2353","Europe","Poland","","Warsaw",6,10,2001,57.4
"2354","Europe","Poland","","Warsaw",6,11,2001,52.7
"2355","Europe","Poland","","Warsaw",6,12,2001,51.5
"2356","Europe","Poland","","Warsaw",6,13,2001,53.6
"2357","Europe","Poland","","Warsaw",6,14,2001,59.2
"2358","Europe","Poland","","Warsaw",6,15,2001,63.1
"2359","Europe","Poland","","Warsaw",6,16,2001,64
"2360","Europe","Poland","","Warsaw",6,17,2001,62.1
"2361","Europe","Poland","","Warsaw",6,18,2001,62
"2362","Europe","Poland","","Warsaw",6,19,2001,59.9
"2363","Europe","Poland","","Warsaw",6,20,2001,63
"2364","Europe","Poland","","Warsaw",6,21,2001,63.6
"2365","Europe","Poland","","Warsaw",6,22,2001,57.7
"2366","Europe","Poland","","Warsaw",6,23,2001,54.6
"2367","Europe","Poland","","Warsaw",6,24,2001,61.5
"2368","Europe","Poland","","Warsaw",6,25,2001,63
"2369","Europe","Poland","","Warsaw",6,26,2001,62.2
"2370","Europe","Poland","","Warsaw",6,27,2001,64.8
"2371","Europe","Poland","","Warsaw",6,28,2001,66.9
"2372","Europe","Poland","","Warsaw",6,29,2001,64.6
"2373","Europe","Poland","","Warsaw",6,30,2001,68
"2374","Europe","Poland","","Warsaw",7,1,2001,67.9
"2375","Europe","Poland","","Warsaw",7,2,2001,59.9
"2376","Europe","Poland","","Warsaw",7,3,2001,62.5
"2377","Europe","Poland","","Warsaw",7,4,2001,68.1
"2378","Europe","Poland","","Warsaw",7,5,2001,70.7
"2379","Europe","Poland","","Warsaw",7,6,2001,72.3
"2380","Europe","Poland","","Warsaw",7,7,2001,75
"2381","Europe","Poland","","Warsaw",7,8,2001,68.9
"2382","Europe","Poland","","Warsaw",7,9,2001,65.1
"2383","Europe","Poland","","Warsaw",7,10,2001,66.2
"2384","Europe","Poland","","Warsaw",7,11,2001,69.6
"2385","Europe","Poland","","Warsaw",7,12,2001,65.8
"2386","Europe","Poland","","Warsaw",7,13,2001,67.3
"2387","Europe","Poland","","Warsaw",7,14,2001,74.7
"2388","Europe","Poland","","Warsaw",7,15,2001,80.2
"2389","Europe","Poland","","Warsaw",7,16,2001,78.9
"2390","Europe","Poland","","Warsaw",7,17,2001,68.7
"2391","Europe","Poland","","Warsaw",7,18,2001,62.4
"2392","Europe","Poland","","Warsaw",7,19,2001,66.9
"2393","Europe","Poland","","Warsaw",7,20,2001,70.1
"2394","Europe","Poland","","Warsaw",7,21,2001,65.6
"2395","Europe","Poland","","Warsaw",7,22,2001,67.7
"2396","Europe","Poland","","Warsaw",7,23,2001,69
"2397","Europe","Poland","","Warsaw",7,24,2001,70.2
"2398","Europe","Poland","","Warsaw",7,25,2001,69.9
"2399","Europe","Poland","","Warsaw",7,26,2001,68
"2400","Europe","Poland","","Warsaw",7,27,2001,66.9
"2401","Europe","Poland","","Warsaw",7,28,2001,71.3
"2402","Europe","Poland","","Warsaw",7,29,2001,71.9
"2403","Europe","Poland","","Warsaw",7,30,2001,73.5
"2404","Europe","Poland","","Warsaw",7,31,2001,70.6
"2405","Europe","Poland","","Warsaw",8,1,2001,65.3
"2406","Europe","Poland","","Warsaw",8,2,2001,62.8
"2407","Europe","Poland","","Warsaw",8,3,2001,68.6
"2408","Europe","Poland","","Warsaw",8,4,2001,72.3
"2409","Europe","Poland","","Warsaw",8,5,2001,62
"2410","Europe","Poland","","Warsaw",8,6,2001,62.2
"2411","Europe","Poland","","Warsaw",8,7,2001,64.9
"2412","Europe","Poland","","Warsaw",8,8,2001,69.8
"2413","Europe","Poland","","Warsaw",8,9,2001,69.9
"2414","Europe","Poland","","Warsaw",8,10,2001,62.6
"2415","Europe","Poland","","Warsaw",8,11,2001,60.5
"2416","Europe","Poland","","Warsaw",8,12,2001,58.5
"2417","Europe","Poland","","Warsaw",8,13,2001,63.1
"2418","Europe","Poland","","Warsaw",8,14,2001,66.4
"2419","Europe","Poland","","Warsaw",8,15,2001,73
"2420","Europe","Poland","","Warsaw",8,16,2001,73.2
"2421","Europe","Poland","","Warsaw",8,17,2001,75.4
"2422","Europe","Poland","","Warsaw",8,18,2001,72.8
"2423","Europe","Poland","","Warsaw",8,19,2001,75.7
"2424","Europe","Poland","","Warsaw",8,20,2001,73.9
"2425","Europe","Poland","","Warsaw",8,21,2001,73.7
"2426","Europe","Poland","","Warsaw",8,22,2001,71.8
"2427","Europe","Poland","","Warsaw",8,23,2001,68.4
"2428","Europe","Poland","","Warsaw",8,24,2001,65.8
"2429","Europe","Poland","","Warsaw",8,25,2001,68.6
"2430","Europe","Poland","","Warsaw",8,26,2001,68.5
"2431","Europe","Poland","","Warsaw",8,27,2001,68.5
"2432","Europe","Poland","","Warsaw",8,28,2001,56.1
"2433","Europe","Poland","","Warsaw",8,29,2001,56
"2434","Europe","Poland","","Warsaw",8,30,2001,58
"2435","Europe","Poland","","Warsaw",8,31,2001,59.9
"2436","Europe","Poland","","Warsaw",9,1,2001,58.7
"2437","Europe","Poland","","Warsaw",9,2,2001,56.9
"2438","Europe","Poland","","Warsaw",9,3,2001,57.9
"2439","Europe","Poland","","Warsaw",9,4,2001,63.9
"2440","Europe","Poland","","Warsaw",9,5,2001,60.7
"2441","Europe","Poland","","Warsaw",9,6,2001,60.1
"2442","Europe","Poland","","Warsaw",9,7,2001,57.8
"2443","Europe","Poland","","Warsaw",9,8,2001,53.1
"2444","Europe","Poland","","Warsaw",9,9,2001,51.1
"2445","Europe","Poland","","Warsaw",9,10,2001,50.6
"2446","Europe","Poland","","Warsaw",9,11,2001,52.9
"2447","Europe","Poland","","Warsaw",9,12,2001,52.5
"2448","Europe","Poland","","Warsaw",9,13,2001,54.6
"2449","Europe","Poland","","Warsaw",9,14,2001,57.8
"2450","Europe","Poland","","Warsaw",9,15,2001,56.3
"2451","Europe","Poland","","Warsaw",9,16,2001,55.3
"2452","Europe","Poland","","Warsaw",9,17,2001,55
"2453","Europe","Poland","","Warsaw",9,18,2001,57.2
"2454","Europe","Poland","","Warsaw",9,19,2001,52.8
"2455","Europe","Poland","","Warsaw",9,20,2001,53.7
"2456","Europe","Poland","","Warsaw",9,21,2001,56
"2457","Europe","Poland","","Warsaw",9,22,2001,56.4
"2458","Europe","Poland","","Warsaw",9,23,2001,52.7
"2459","Europe","Poland","","Warsaw",9,24,2001,52.7
"2460","Europe","Poland","","Warsaw",9,25,2001,47.5
"2461","Europe","Poland","","Warsaw",9,26,2001,45.2
"2462","Europe","Poland","","Warsaw",9,27,2001,44.9
"2463","Europe","Poland","","Warsaw",9,28,2001,41.2
"2464","Europe","Poland","","Warsaw",9,29,2001,45.9
"2465","Europe","Poland","","Warsaw",9,30,2001,50.6
"2466","Europe","Poland","","Warsaw",10,1,2001,57.1
"2467","Europe","Poland","","Warsaw",10,2,2001,61.7
"2468","Europe","Poland","","Warsaw",10,3,2001,67.6
"2469","Europe","Poland","","Warsaw",10,4,2001,55.6
"2470","Europe","Poland","","Warsaw",10,5,2001,53.3
"2471","Europe","Poland","","Warsaw",10,6,2001,51.9
"2472","Europe","Poland","","Warsaw",10,7,2001,52.9
"2473","Europe","Poland","","Warsaw",10,8,2001,59.3
